code,year,month,day,value
A_0_1_0,1999,3,5,0.2
A_0_1_0,1999,3,6,0.6
A_0_1_0,1999,3,7,0.3
A_0_1_0,1999,3,8,0.3
A_0_1_0,1999,3,9,0.2
A_0_1_0,1999,3,10,0.3
A_0_1_0,1999,3,11,1.6
A_0_1_0,1999,3,12,1.7
A_0_1_0,1999,3,13,1.4
A_0_1_0,1999,3,14,1.4
A_0_1_0,1999,3,15,1.4
A_0_1_0,1999,3,16,1.5
A_0_1_0,1999,3,17,0.6
A_0_1_0,1999,3,18,0.5
A_0_1_0,1999,3,19,1.1
A_0_1_0,1999,3,20,0.8
A_0_1_0,1999,3,21,0.3
A_0_1_0,1999,3,22,0.9
A_0_1_0,1999,3,23,0.4
A_0_1_0,1999,3,24,0.7
A_0_1_0,1999,3,25,1.8
A_0_1_0,1999,3,26,1.3
A_0_1_0,1999,3,27,2
A_0_1_0,1999,3,28,2.4
A_0_1_0,1999,3,29,2.5
A_0_1_0,1999,3,30,0.8
A_0_1_0,1999,3,31,2.5
A_0_1_0,1999,4,1,2.7
A_0_1_0,1999,4,2,2.6
A_0_1_0,1999,4,3,0.7
A_0_1_0,1999,4,4,0.8
A_0_1_0,1999,4,5,0.9
A_0_1_0,1999,4,6,0.8
A_0_1_0,1999,4,7,1.5
A_0_1_0,1999,4,8,0.6
A_0_1_0,1999,4,9,0.9
A_0_1_0,1999,4,10,0.6
A_0_1_0,1999,4,11,1.8
A_0_1_0,1999,4,12,1.5
A_0_1_0,1999,4,13,1.6
A_0_1_0,1999,4,14,2.2
A_0_1_0,1999,4,15,1.2
A_0_1_0,1999,4,16,2
A_0_1_0,1999,4,17,1.1
A_0_1_0,1999,4,18,2
A_0_1_0,1999,4,19,1.9
A_0_1_0,1999,4,20,2.3
A_0_1_0,1999,4,21,2.5
A_0_1_0,1999,4,22,2
A_0_1_0,1999,4,23,2.9
A_0_1_0,1999,4,24,1.5
A_0_1_0,1999,4,25,2.4
A_0_1_0,1999,4,26,3.5
A_0_1_0,1999,4,27,3.6
A_0_1_0,1999,4,28,3.7
A_0_1_0,1999,4,29,3.6
A_0_1_0,1999,4,30,3.8
A_0_1_0,1999,5,1,2.1
A_0_1_0,1999,5,2,3.5
A_0_1_0,1999,5,3,3.7
A_0_1_0,1999,5,4,3.1
A_0_1_0,1999,5,5,1.1
A_0_1_0,1999,5,6,0.6
A_0_1_0,1999,5,7,2.9
A_0_1_0,1999,5,8,3.7
A_0_1_0,1999,5,9,4
A_0_1_0,1999,5,10,2.5
A_0_1_0,1999,5,11,3.3
A_0_1_0,1999,5,12,2.8
A_0_1_0,1999,5,13,2.9
A_0_1_0,1999,5,14,3.2
A_0_1_0,1999,5,15,2.8
A_0_1_0,1999,5,16,1.9
A_0_1_0,1999,5,17,3.5
A_0_1_0,1999,5,18,4.6
A_0_1_0,1999,5,19,4.4
A_0_1_0,1999,5,20,1.7
A_0_1_0,1999,5,21,4.2
A_0_1_0,1999,5,22,3.6
A_0_1_0,1999,5,23,2.3
A_0_1_0,1999,5,24,1.3
A_0_1_0,1999,5,25,4
A_0_1_0,1999,5,26,4.3
A_0_1_0,1999,5,27,4.9
A_0_1_0,1999,5,28,3.8
A_0_1_0,1999,5,29,4.7
A_0_1_0,1999,5,30,1.5
A_0_1_0,1999,5,31,3.8
A_0_1_0,1999,6,1,3
A_0_1_0,1999,6,2,2.2
A_0_1_0,1999,6,3,3.2
A_0_1_0,1999,6,4,1.7
A_0_1_0,1999,6,5,2.6
A_0_1_0,1999,6,6,2.5
A_0_1_0,1999,6,7,2.5
A_0_1_0,1999,6,8,2.7
A_0_1_0,1999,6,9,4.5
A_0_1_0,1999,6,10,4
A_0_1_0,1999,6,11,3.1
A_0_1_0,1999,6,12,2.2
A_0_1_0,1999,6,13,3.2
A_0_1_0,1999,6,14,4.8
A_0_1_0,1999,6,15,3.9
A_0_1_0,1999,6,16,4.6
A_0_1_0,1999,6,17,3.8
A_0_1_0,1999,6,18,3.7
A_0_1_0,1999,6,19,4.9
A_0_1_0,1999,6,20,1.9
A_0_1_0,1999,6,21,3.5
A_0_1_0,1999,6,22,3.7
A_0_1_0,1999,6,23,2.6
A_0_1_0,1999,6,24,4
A_0_1_0,1999,6,25,4.7
A_0_1_0,1999,6,26,5
A_0_1_0,1999,6,27,2.4
A_0_1_0,1999,6,28,3.4
A_0_1_0,1999,6,29,1.1
A_0_1_0,1999,6,30,3.4
A_0_1_0,1999,7,1,1.7
A_0_1_0,1999,7,2,3.5
A_0_1_0,1999,7,3,3.7
A_0_1_0,1999,7,4,3.1
A_0_1_0,1999,7,5,0.8
A_0_1_0,1999,7,6,2.4
A_0_1_0,1999,7,7,3.3
A_0_1_0,1999,7,8,3.1
A_0_1_0,1999,7,9,4.9
A_0_1_0,1999,7,10,4.9
A_0_1_0,1999,7,11,5.3
A_0_1_0,1999,7,12,5
A_0_1_0,1999,7,13,2.3
A_0_1_0,1999,7,14,2.8
A_0_1_0,1999,7,15,3.7
A_0_1_0,1999,7,16,4.4
A_0_1_0,1999,7,17,2.9
A_0_1_0,1999,7,18,4.6
A_0_1_0,1999,7,19,3.7
A_0_1_0,1999,7,20,2.5
A_0_1_0,1999,7,21,2.3
A_0_1_0,1999,7,22,1.1
A_0_1_0,1999,7,23,2.2
A_0_1_0,1999,7,24,4.9
A_0_1_0,1999,7,25,3.5
A_0_1_0,1999,7,26,3
A_0_1_0,1999,7,27,3.8
A_0_1_0,1999,7,28,4.8
A_0_1_0,1999,7,29,5
A_0_1_0,1999,7,30,5
A_0_1_0,1999,7,31,4.3
A_0_1_0,1999,8,1,4.5
A_0_1_0,1999,8,2,4.8
A_0_1_0,1999,8,3,3.3
A_0_1_0,1999,8,4,3.8
A_0_1_0,1999,8,5,2.8
A_0_1_0,1999,8,6,4.4
A_0_1_0,1999,8,7,0.5
A_0_1_0,1999,8,8,1.3
A_0_1_0,1999,8,9,2.8
A_0_1_0,1999,8,10,1.3
A_0_1_0,1999,8,11,2.6
A_0_1_0,1999,8,12,3.2
A_0_1_0,1999,8,13,2
A_0_1_0,1999,8,14,1.9
A_0_1_0,1999,8,15,3
A_0_1_0,1999,8,16,3
A_0_1_0,1999,8,17,1.5
A_0_1_0,1999,8,18,2.3
A_0_1_0,1999,8,19,2
A_0_1_0,1999,8,20,2.2
A_0_1_0,1999,8,21,2.6
A_0_1_0,1999,8,22,1.8
A_0_1_0,1999,8,23,3.3
A_0_1_0,1999,8,24,2.6
A_0_1_0,1999,8,25,2.7
A_0_1_0,1999,8,26,2.9
A_0_1_0,1999,8,27,2.8
A_0_1_0,1999,8,28,3.2
A_0_1_0,1999,8,29,3.1
A_0_1_0,1999,8,30,2.4
A_0_1_0,1999,8,31,1.4
A_0_1_0,1999,9,1,1.1
A_0_1_0,1999,9,2,2.6
A_0_1_0,1999,9,3,3.5
A_0_1_0,1999,9,4,2.3
A_0_1_0,1999,9,5,3.2
A_0_1_0,1999,9,6,3
A_0_1_0,1999,9,7,1.9
A_0_1_0,1999,9,8,2.5
A_0_1_0,1999,9,9,2.3
A_0_1_0,1999,9,10,2.2
A_0_1_0,1999,9,11,3.2
A_0_1_0,1999,9,12,2.8
A_0_1_0,1999,9,13,2
A_0_1_0,1999,9,14,0.6
A_0_1_0,1999,9,15,0.9
A_0_1_0,1999,9,16,2.1
A_0_1_0,1999,9,17,1.7
A_0_1_0,1999,9,18,2.5
A_0_1_0,1999,9,19,1.7
A_0_1_0,1999,9,20,1.2
A_0_1_0,1999,9,21,1.4
A_0_1_0,1999,9,22,1.2
A_0_1_0,1999,9,23,2
A_0_1_0,1999,9,24,1.7
A_0_1_0,1999,9,25,1.8
A_0_1_0,1999,9,26,1.6
A_0_1_0,1999,9,27,0.6
A_0_1_0,1999,9,28,0.9
A_0_1_0,1999,9,29,1.3
A_0_1_0,1999,9,30,1.1
A_0_1_0,1999,10,1,1.1
A_0_1_0,1999,10,2,0.4
A_0_1_0,1999,10,3,0.9
A_0_1_0,1999,10,4,0.7
A_0_1_0,1999,10,5,1.4
A_0_1_0,1999,10,6,0.7
A_0_1_0,1999,10,7,0.7
A_0_1_0,1999,10,8,0.4
A_0_1_0,1999,10,9,0.5
A_0_1_0,1999,10,10,0.8
A_0_1_0,1999,10,11,1.3
A_0_1_0,1999,10,12,1.6
A_0_1_0,1999,10,13,0.7
A_0_1_0,1999,10,14,0.6
A_0_1_0,1999,10,15,0.6
A_0_1_0,1999,10,16,1.6
A_0_1_0,1999,10,17,1.5
A_0_1_0,1999,10,18,1.4
A_0_1_0,1999,10,19,1.3
A_0_1_0,1999,10,20,1.2
A_0_1_0,1999,10,21,0.3
A_0_1_0,1999,10,22,0.3
A_0_1_0,1999,10,23,1.2
A_0_1_0,1999,10,24,0.7
A_0_1_0,1999,10,25,0.6
A_0_1_0,1999,10,26,0.6
A_0_1_0,1999,10,27,0.8
A_0_1_0,1999,10,28,0.7
A_0_1_0,1999,10,29,0.7
A_0_1_0,1999,10,30,0.9
A_0_1_0,1999,10,31,1
A_0_1_0,1999,11,1,0.4
A_0_1_0,1999,11,2,0.6
A_0_1_0,1999,11,3,0.9
A_0_1_0,1999,11,4,0.7
A_0_1_0,1999,11,5,0.6
A_0_1_0,1999,11,6,0.1
A_0_1_0,1999,11,7,0.4
A_0_1_0,1999,11,8,0.2
A_0_1_0,1999,11,9,0.6
A_0_1_0,1999,11,10,0.7
A_0_1_0,1999,11,11,0.8
A_0_1_0,1999,11,12,0.7
A_0_1_0,1999,11,13,0.2
A_0_1_0,1999,11,14,0.4
A_0_1_0,1999,11,15,0.7
A_0_1_0,1999,11,16,0.2
A_0_1_0,1999,11,17,0.3
A_0_1_0,1999,11,18,0.3
A_0_1_0,1999,11,19,0.6
A_0_1_0,1999,11,20,0.3
A_0_1_0,1999,11,21,0.3
A_0_1_0,1999,11,22,0.1
A_0_1_0,1999,11,23,0.4
A_0_1_0,1999,11,24,0.1
A_0_1_0,1999,11,25,0.1
A_0_1_0,1999,11,26,0.3
A_0_1_0,1999,11,27,0.4
A_0_1_0,1999,11,28,0.3
A_0_1_0,1999,11,29,0.1
A_0_1_0,1999,11,30,0.4
A_0_1_0,1999,12,1,0.5
A_0_1_0,1999,12,2,0.4
A_0_1_0,1999,12,3,0
A_0_1_0,1999,12,4,0.4
A_0_1_0,1999,12,5,0.5
A_0_1_0,1999,12,6,0.1
A_0_1_0,1999,12,7,0.2
A_0_1_0,1999,12,8,0.2
A_0_1_0,1999,12,9,0.4
A_0_1_0,1999,12,10,0.3
A_0_1_0,1999,12,11,0
A_0_1_0,1999,12,12,0.1
A_0_1_0,1999,12,13,0.3
A_0_1_0,1999,12,14,0.1
A_0_1_0,1999,12,15,0.3
A_0_1_0,1999,12,16,0.3
A_0_1_0,1999,12,17,0
A_0_1_0,1999,12,18,0.3
A_0_1_0,1999,12,19,0.2
A_0_1_0,1999,12,20,0.2
A_0_1_0,1999,12,21,0.1
A_0_1_0,1999,12,22,0.2
A_0_1_0,1999,12,23,0.4
A_0_1_0,1999,12,24,0
A_0_1_0,1999,12,25,0.4
A_0_1_0,1999,12,26,0.2
A_0_1_0,1999,12,27,0.2
A_0_1_0,1999,12,28,0.2
A_0_1_0,1999,12,29,0.2
A_0_1_0,1999,12,30,0.2
A_0_1_0,1999,12,31,0.1
A_0_1_0,2000,1,1,0.2
A_0_1_0,2000,1,2,0.1
A_0_1_0,2000,1,3,0
A_0_1_0,2000,1,4,0.1
A_0_1_0,2000,1,5,0.4
A_0_1_0,2000,1,6,0.1
A_0_1_0,2000,1,7,0.3
A_0_1_0,2000,1,8,0.2
A_0_1_0,2000,1,9,0.4
A_0_1_0,2000,1,10,0.5
A_0_1_0,2000,1,11,0.3
A_0_1_0,2000,1,12,0.2
A_0_1_0,2000,1,13,0.2
A_0_1_0,2000,1,14,0.3
A_0_1_0,2000,1,15,0.4
A_0_1_0,2000,1,16,0.2
A_0_1_0,2000,1,17,0.1
A_0_1_0,2000,1,18,0.3
A_0_1_0,2000,1,19,0.2
A_0_1_0,2000,1,20,0.1
A_0_1_0,2000,1,21,0.3
A_0_1_0,2000,1,22,0.3
A_0_1_0,2000,1,23,0.4
A_0_1_0,2000,1,24,0.5
A_0_1_0,2000,1,25,0.4
A_0_1_0,2000,1,26,0.4
A_0_1_0,2000,1,27,0.2
A_0_1_0,2000,1,28,0.2
A_0_1_0,2000,1,29,0.2
A_0_1_0,2000,1,30,0.3
A_0_1_0,2000,1,31,0.2
A_0_1_0,2000,2,1,0.3
A_0_1_0,2000,2,2,0.7
A_0_1_0,2000,2,3,0.6
A_0_1_0,2000,2,4,0.2
A_0_1_0,2000,2,5,0.8
A_0_1_0,2000,2,6,0.1
A_0_1_0,2000,2,7,0.5
A_0_1_0,2000,2,8,0.2
A_0_1_0,2000,2,9,0.6
A_0_1_0,2000,2,10,0.2
A_0_1_0,2000,2,11,1
A_0_1_0,2000,2,12,0.3
A_0_1_0,2000,2,13,0.8
A_0_1_0,2000,2,14,0.8
A_0_1_0,2000,2,15,0.6
A_0_1_0,2000,2,16,0.7
A_0_1_0,2000,2,17,0.9
A_0_1_0,2000,2,18,0.4
A_0_1_0,2000,2,19,0.4
A_0_1_0,2000,2,20,1
A_0_1_0,2000,2,21,0.5
A_0_1_0,2000,2,22,0.9
A_0_1_0,2000,2,23,0.9
A_0_1_0,2000,2,24,0.9
A_0_1_0,2000,2,25,1.3
A_0_1_0,2000,2,26,0.8
A_0_1_0,2000,2,27,1.1
A_0_1_0,2000,2,28,0.3
A_0_1_0,2000,2,29,0.7
A_0_1_0,2000,3,1,0.9
A_0_1_0,2000,3,2,0.5
A_0_1_0,2000,3,3,1.3
A_0_1_0,2000,3,4,1
A_0_1_0,2000,3,5,0.9
A_0_1_0,2000,3,6,0.6
A_0_1_0,2000,3,7,1.1
A_0_1_0,2000,3,8,0.6
A_0_1_0,2000,3,9,0.9
A_0_1_0,2000,3,10,0.7
A_0_1_0,2000,3,11,1.6
A_0_1_0,2000,3,12,1.4
A_0_1_0,2000,3,13,0.6
A_0_1_0,2000,3,14,0.6
A_0_1_0,2000,3,15,1.1
A_0_1_0,2000,3,16,0.7
A_0_1_0,2000,3,17,0.5
A_0_1_0,2000,3,18,1
A_0_1_0,2000,3,19,1.8
A_0_1_0,2000,3,20,1.9
A_0_1_0,2000,3,21,0.7
A_0_1_0,2000,3,22,2
A_0_1_0,2000,3,23,1.4
A_0_1_0,2000,3,24,0.4
A_0_1_0,2000,3,25,1.3
A_0_1_0,2000,3,26,1.1
A_0_1_0,2000,3,27,1
A_0_1_0,2000,3,28,0.2
A_0_1_0,2000,3,29,0.6
A_0_1_0,2000,3,30,0.4
A_0_1_0,2000,3,31,0.6
A_0_1_0,2000,4,1,1
A_0_1_0,2000,4,2,1.6
A_0_1_0,2000,4,3,2.1
A_0_1_0,2000,4,4,0.6
A_0_1_0,2000,4,5,1.2
A_0_1_0,2000,4,6,2
A_0_1_0,2000,4,7,2.6
A_0_1_0,2000,4,8,1.7
A_0_1_0,2000,4,9,2.9
A_0_1_0,2000,4,10,2.8
A_0_1_0,2000,4,11,2.1
A_0_1_0,2000,4,12,0.8
A_0_1_0,2000,4,13,0.8
A_0_1_0,2000,4,14,2.3
A_0_1_0,2000,4,15,1.2
A_0_1_0,2000,4,16,2.1
A_0_1_0,2000,4,17,1.9
A_0_1_0,2000,4,18,2.7
A_0_1_0,2000,4,19,2.8
A_0_1_0,2000,4,20,1.4
A_0_1_0,2000,4,21,2.7
A_0_1_0,2000,4,22,1
A_0_1_0,2000,4,23,0.5
A_0_1_0,2000,4,24,2.7
A_0_1_0,2000,4,25,2.8
A_0_1_0,2000,4,26,2.3
A_0_1_0,2000,4,27,1.6
A_0_1_0,2000,4,28,3.5
A_0_1_0,2000,4,29,0.7
A_0_1_0,2000,4,30,0.8
A_0_1_0,2000,5,1,1.5
A_0_1_0,2000,5,2,0.7
A_0_1_0,2000,5,3,0.9
A_0_1_0,2000,5,4,3.1
A_0_1_0,2000,5,5,4.3
A_0_1_0,2000,5,6,4.2
A_0_1_0,2000,5,7,4.7
A_0_1_0,2000,5,8,3.7
A_0_1_0,2000,5,9,4
A_0_1_0,2000,5,10,3.8
A_0_1_0,2000,5,11,4.3
A_0_1_0,2000,5,12,4.6
A_0_1_0,2000,5,13,4.4
A_0_1_0,2000,5,14,4.7
A_0_1_0,2000,5,15,4.6
A_0_1_0,2000,5,16,3.9
A_0_1_0,2000,5,17,2.3
A_0_1_0,2000,5,18,2.6
A_0_1_0,2000,5,19,2.4
A_0_1_0,2000,5,20,3.5
A_0_1_0,2000,5,21,0.9
A_0_1_0,2000,5,22,3.1
A_0_1_0,2000,5,23,1.8
A_0_1_0,2000,5,24,3
A_0_1_0,2000,5,25,2.6
A_0_1_0,2000,5,26,2.6
A_0_1_0,2000,5,27,3.5
A_0_1_0,2000,5,28,0.8
A_0_1_0,2000,5,29,3.2
A_0_1_0,2000,5,30,2.2
A_0_1_0,2000,5,31,4.2
A_0_1_0,2000,6,1,1.1
A_0_1_0,2000,6,2,3.9
A_0_1_0,2000,6,3,2.8
A_0_1_0,2000,6,4,4
A_0_1_0,2000,6,5,1.4
A_0_1_0,2000,6,6,1.9
A_0_1_0,2000,6,7,3.1
A_0_1_0,2000,6,8,4.8
A_0_1_0,2000,6,9,5.1
A_0_1_0,2000,6,10,3.7
A_0_1_0,2000,6,11,4
A_0_1_0,2000,6,12,3.1
A_0_1_0,2000,6,13,1.7
A_0_1_0,2000,6,14,1.9
A_0_1_0,2000,6,15,3.7
A_0_1_0,2000,6,16,4.5
A_0_1_0,2000,6,17,5
A_0_1_0,2000,6,18,5.4
A_0_1_0,2000,6,19,5.8
A_0_1_0,2000,6,20,5.2
A_0_1_0,2000,6,21,2.7
A_0_1_0,2000,6,22,3.9
A_0_1_0,2000,6,23,2.5
A_0_1_0,2000,6,24,2.7
A_0_1_0,2000,6,25,2.1
A_0_1_0,2000,6,26,2.7
A_0_1_0,2000,6,27,3.8
A_0_1_0,2000,6,28,2.8
A_0_1_0,2000,6,29,4.5
A_0_1_0,2000,6,30,4.5
A_0_1_0,2000,7,1,0.9
A_0_1_0,2000,7,2,2.7
A_0_1_0,2000,7,3,4.2
A_0_1_0,2000,7,4,3.8
A_0_1_0,2000,7,5,1.4
A_0_1_0,2000,7,6,2.2
A_0_1_0,2000,7,7,2.4
A_0_1_0,2000,7,8,1.9
A_0_1_0,2000,7,9,0.7
A_0_1_0,2000,7,10,3.5
A_0_1_0,2000,7,11,1.3
A_0_1_0,2000,7,12,4.5
A_0_1_0,2000,7,13,1.8
A_0_1_0,2000,7,14,2.5
A_0_1_0,2000,7,15,2.3
A_0_1_0,2000,7,16,1.5
A_0_1_0,2000,7,17,1.9
A_0_1_0,2000,7,18,2
A_0_1_0,2000,7,19,3.3
A_0_1_0,2000,7,20,4.5
A_0_1_0,2000,7,21,1.3
A_0_1_0,2000,7,22,1.3
A_0_1_0,2000,7,23,3.4
A_0_1_0,2000,7,24,3.5
A_0_1_0,2000,7,25,1.7
A_0_1_0,2000,7,26,1.6
A_0_1_0,2000,7,27,2.2
A_0_1_0,2000,7,28,3.2
A_0_1_0,2000,7,29,4.2
A_0_1_0,2000,7,30,3.2
A_0_1_0,2000,7,31,3.9
A_0_1_0,2000,8,1,4.1
A_0_1_0,2000,8,2,4.5
A_0_1_0,2000,8,3,2.9
A_0_1_0,2000,8,4,3.5
A_0_1_0,2000,8,5,3.1
A_0_1_0,2000,8,6,2.9
A_0_1_0,2000,8,7,2.7
A_0_1_0,2000,8,8,2.9
A_0_1_0,2000,8,9,3.5
A_0_1_0,2000,8,10,1.6
A_0_1_0,2000,8,11,4
A_0_1_0,2000,8,12,3.9
A_0_1_0,2000,8,13,3.6
A_0_1_0,2000,8,14,2.5
A_0_1_0,2000,8,15,2.1
A_0_1_0,2000,8,16,3.5
A_0_1_0,2000,8,17,3.7
A_0_1_0,2000,8,18,2.6
A_0_1_0,2000,8,19,2.8
A_0_1_0,2000,8,20,2.2
A_0_1_0,2000,8,21,1.7
A_0_1_0,2000,8,22,3
A_0_1_0,2000,8,23,3.7
A_0_1_0,2000,8,24,3.8
A_0_1_0,2000,8,25,1.8
A_0_1_0,2000,8,26,3.3
A_0_1_0,2000,8,27,1.3
A_0_1_0,2000,8,28,2.2
A_0_1_0,2000,8,29,2.9
A_0_1_0,2000,8,30,2.8
A_0_1_0,2000,8,31,2.7
A_0_1_0,2000,9,1,2.4
A_0_1_0,2000,9,2,1.5
A_0_1_0,2000,9,3,1.9
A_0_1_0,2000,9,4,1.2
A_0_1_0,2000,9,5,2.3
A_0_1_0,2000,9,6,0.7
A_0_1_0,2000,9,7,1.7
A_0_1_0,2000,9,8,0.7
A_0_1_0,2000,9,9,0.8
A_0_1_0,2000,9,10,2
A_0_1_0,2000,9,11,2.7
A_0_1_0,2000,9,12,0.9
A_0_1_0,2000,9,13,2.1
A_0_1_0,2000,9,14,2.1
A_0_1_0,2000,9,15,1.9
A_0_1_0,2000,9,16,1.5
A_0_1_0,2000,9,17,0.8
A_0_1_0,2000,9,18,1.5
A_0_1_0,2000,9,19,2.5
A_0_1_0,2000,9,20,0.5
A_0_1_0,2000,9,21,1.5
A_0_1_0,2000,9,22,1.7
A_0_1_0,2000,9,23,2.5
A_0_1_0,2000,9,24,2.3
A_0_1_0,2000,9,25,2.1
A_0_1_0,2000,9,26,0.8
A_0_1_0,2000,9,27,1.6
A_0_1_0,2000,9,28,0.5
A_0_1_0,2000,9,29,1.2
A_0_1_0,2000,9,30,1.3
A_0_1_0,2000,10,1,0.5
A_0_1_0,2000,10,2,1.3
A_0_1_0,2000,10,3,1.3
A_0_1_0,2000,10,4,0.3
A_0_1_0,2000,10,5,0.6
A_0_1_0,2000,10,6,1.4
A_0_1_0,2000,10,7,1.6
A_0_1_0,2000,10,8,0.2
A_0_1_0,2000,10,9,1.4
A_0_1_0,2000,10,10,0.4
A_0_1_0,2000,10,11,0.9
A_0_1_0,2000,10,12,1.1
A_0_1_0,2000,10,13,1.1
A_0_1_0,2000,10,14,0.6
A_0_1_0,2000,10,15,0.8
A_0_1_0,2000,10,16,0.2
A_0_1_0,2000,10,17,1.4
A_0_1_0,2000,10,18,0.4
A_0_1_0,2000,10,19,1.1
A_0_1_0,2000,10,20,0.9
A_0_1_0,2000,10,21,0.7
A_0_1_0,2000,10,22,0.7
A_0_1_0,2000,10,23,1
A_0_1_0,2000,10,24,0.5
A_0_1_0,2000,10,25,0.3
A_0_1_0,2000,10,26,1
A_0_1_0,2000,10,27,0.2
A_0_1_0,2000,10,28,0.2
A_0_1_0,2000,10,29,0.8
A_0_1_0,2000,10,30,0.2
A_0_1_0,2000,10,31,0.4
A_0_1_0,2000,11,1,0.3
A_0_1_0,2000,11,2,0.4
A_0_1_0,2000,11,3,0.9
A_0_1_0,2000,11,4,0.8
A_0_1_0,2000,11,5,0.8
A_0_1_0,2000,11,6,0.3
A_0_1_0,2000,11,7,0.2
A_0_1_0,2000,11,8,0.2
A_0_1_0,2000,11,9,0.1
A_0_1_0,2000,11,10,0.2
A_0_1_0,2000,11,11,0.4
A_0_1_0,2000,11,12,0.1
A_0_1_0,2000,11,13,0.2
A_0_1_0,2000,11,14,0.3
A_0_1_0,2000,11,15,0.1
A_0_1_0,2000,11,16,0.2
A_0_1_0,2000,11,17,0.5
A_0_1_0,2000,11,18,0.4
A_0_1_0,2000,11,19,0.3
A_0_1_0,2000,11,20,0.3
A_0_1_0,2000,11,21,0.1
A_0_1_0,2000,11,22,0.4
A_0_1_0,2000,11,23,0.1
A_0_1_0,2000,11,24,0.2
A_0_1_0,2000,11,25,0.2
A_0_1_0,2000,11,26,0.2
A_0_1_0,2000,11,27,0.4
A_0_1_0,2000,11,28,0.1
A_0_1_0,2000,11,29,0.4
A_0_1_0,2000,11,30,0.5
A_0_1_0,2000,12,1,0.2
A_0_1_0,2000,12,2,0.3
A_0_1_0,2000,12,3,0.4
A_0_1_0,2000,12,4,0.2
A_0_1_0,2000,12,5,0.4
A_0_1_0,2000,12,6,0.2
A_0_1_0,2000,12,7,0.3
A_0_1_0,2000,12,8,0.3
A_0_1_0,2000,12,9,0.4
A_0_1_0,2000,12,10,0.1
A_0_1_0,2000,12,11,0.2
A_0_1_0,2000,12,12,0
A_0_1_0,2000,12,13,0.2
A_0_1_0,2000,12,14,0.2
A_0_1_0,2000,12,15,0.2
A_0_1_0,2000,12,16,0.2
A_0_1_0,2000,12,17,0.4
A_0_1_0,2000,12,18,0.1
A_0_1_0,2000,12,19,0.4
A_0_1_0,2000,12,20,0.3
A_0_1_0,2000,12,21,0.4
A_0_1_0,2000,12,22,0.4
A_0_1_0,2000,12,23,0.1
A_0_1_0,2000,12,24,0
A_0_1_0,2000,12,25,0.3
A_0_1_0,2000,12,26,0.2
A_0_1_0,2000,12,27,0.1
A_0_1_0,2000,12,28,0.2
A_0_1_0,2000,12,29,0.2
A_0_1_0,2000,12,30,0.2
A_0_1_0,2000,12,31,0.3
A_0_1_0,2001,1,1,0.1
A_0_1_0,2001,1,2,0.3
A_0_1_0,2001,1,3,0.4
A_0_1_0,2001,1,4,0.1
A_0_1_0,2001,1,5,0
A_0_1_0,2001,1,6,0.4
A_0_1_0,2001,1,7,0.2
A_0_1_0,2001,1,8,0.1
A_0_1_0,2001,1,9,0.3
A_0_1_0,2001,1,10,0.3
A_0_1_0,2001,1,11,0.5
A_0_1_0,2001,1,12,0.2
A_0_1_0,2001,1,13,0.5
A_0_1_0,2001,1,14,0.2
A_0_1_0,2001,1,15,0.5
A_0_1_0,2001,1,16,0.5
A_0_1_0,2001,1,17,0.5
A_0_1_0,2001,1,18,0.1
A_0_1_0,2001,1,19,0.3
A_0_1_0,2001,1,20,0.2
A_0_1_0,2001,1,21,0.3
A_0_1_0,2001,1,22,0.1
A_0_1_0,2001,1,23,0.3
A_0_1_0,2001,1,24,0.4
A_0_1_0,2001,1,25,0.3
A_0_1_0,2001,1,26,0.2
A_0_1_0,2001,1,27,0.3
A_0_1_0,2001,1,28,0.4
A_0_1_0,2001,1,29,0.5
A_0_1_0,2001,1,30,0.5
A_0_1_0,2001,1,31,0.3
A_0_1_0,2001,2,1,0.4
A_0_1_0,2001,2,2,0.1
A_0_1_0,2001,2,3,0.2
A_0_1_0,2001,2,4,0.1
A_0_1_0,2001,2,5,0.3
A_0_1_0,2001,2,6,0.3
A_0_1_0,2001,2,7,0.6
A_0_1_0,2001,2,8,0.3
A_0_1_0,2001,2,9,0.7
A_0_1_0,2001,2,10,0.9
A_0_1_0,2001,2,11,0.3
A_0_1_0,2001,2,12,0.2
A_0_1_0,2001,2,13,1
A_0_1_0,2001,2,14,0.7
A_0_1_0,2001,2,15,1
A_0_1_0,2001,2,16,0.2
A_0_1_0,2001,2,17,0.4
A_0_1_0,2001,2,18,0.8
A_0_1_0,2001,2,19,0.4
A_0_1_0,2001,2,20,0.7
A_0_1_0,2001,2,21,0.5
A_0_1_0,2001,2,22,0.9
A_0_1_0,2001,2,23,1.1
A_0_1_0,2001,2,24,1.2
A_0_1_0,2001,2,25,0.8
A_0_1_0,2001,2,26,1.1
A_0_1_0,2001,2,27,0.6
A_0_1_0,2001,2,28,0.6
A_0_1_0,2001,3,1,0.2
A_0_1_0,2001,3,2,0.9
A_0_1_0,2001,3,3,1.2
A_0_1_0,2001,3,4,0.4
A_0_1_0,2001,3,5,0.7
A_0_1_0,2001,3,6,1.5
A_0_1_0,2001,3,7,0.9
A_0_1_0,2001,3,8,0.3
A_0_1_0,2001,3,9,0.4
A_0_1_0,2001,3,10,0.3
A_0_1_0,2001,3,11,0.6
A_0_1_0,2001,3,12,1.9
A_0_1_0,2001,3,13,0.6
A_0_1_0,2001,3,14,1.3
