year,month,day,input - precipitation,input - evaporation,input - seepage,verhard kwel,verhard netto neerslag,verhard afstroming,verhard drainage,verhard storage upper bucket,gedraineerd boven kwel,gedraineerd boven netto neerslag,gedraineerd boven afstroming,gedraineerd boven drainage,gedraineerd boven storage upper bucket,stedelijk kwel,stedelijk netto neerslag,stedelijk afstroming,stedelijk drainage,stedelijk storage upper bucket,landelijk kwel,landelijk netto neerslag,landelijk afstroming,landelijk drainage,landelijk storage upper bucket,summary drained,summary indraft,summary totals,summary flow_off,summary hardened,summary undrained
2008,2,22,0.1,0.3,0.3,365.2389,-243.4926,0,-365.2389,365.2389,1109.2395,92.436625,0,-1109.2395,-4442.85344848,0.0,-0.0,0,0,0.0,885.0543,-590.0362,0,-2745.23011791,134811.293878,1109.2395,-0.0,4219.70851791,-0.0,-0.0,3110.46901791
2008,2,23,0.0,0.7,0.3,365.2389,-852.2241,0,-365.2389,0.0,1109.2395,-647.056375,0,-1109.2395,-5089.90982348,0.0,-0.0,0,0,0.0,885.0543,-2065.1267,0,-2696.22587755,130934.9956,1109.2395,-0.0,4170.70427755,-0.0,-0.0,3061.46477755
2008,2,24,6.1,0.8,0.3,365.2389,6452.5539,-4017.6279,-365.2389,2434.926,1109.2395,21815.0435,0,-1109.2395,16725.1336765,0.0,0.0,0,0,0.0,885.0543,15635.9593,0,-2618.699912,144837.309288,1109.2395,-0.0,8110.806212,-0.0,4017.6279,2983.938812
2008,2,25,2.9,1.3,0.3,365.2389,1947.9408,-1947.9408,-365.2389,2434.926,1109.2395,7117.620125,0,-9471.80633826,15480.1869633,0.0,0.0,0,0,0.0,885.0543,4720.2896,0,-2896.74618576,147545.907002,9471.80633826,-0.0,14681.732224,-0.0,1947.9408,3261.98508576
2008,2,26,3.0,0.6,0.3,365.2389,2921.9112,-2921.9112,-365.2389,2434.926,1109.2395,9428.53575,0,-8849.33298163,17168.6292316,0.0,0.0,0,0,0.0,885.0543,7080.4344,0,-2950.91814004,152560.477562,8849.33298163,-0.0,15087.4012217,-0.0,2921.9112,3316.15704004
2008,2,27,0.0,1.5,0.3,365.2389,-1826.1945,0,-365.2389,608.7315,1109.2395,-4159.648125,0,-9693.55411582,4424.66649082,0.0,-0.0,0,0,0.0,885.0543,-4425.2715,0,-3051.20955124,145969.050811,9693.55411582,-0.0,13110.0025671,-0.0,-0.0,3416.44845124
2008,2,28,0.0,0.9,0.3,365.2389,-1095.7167,0,-365.2389,0.0,1109.2395,-2495.788875,0,-3321.57274541,-283.455629592,0.0,-0.0,0,0,0.0,885.0543,-2655.1629,0,-2919.38101622,141279.561195,3321.57274541,-0.0,6606.19266163,-0.0,-0.0,3284.61991622
2008,2,29,9.5,0.7,0.3,365.2389,10713.6744,-8278.7484,-365.2389,2434.926,1109.2395,34478.861125,0,-1109.2395,34195.4054954,0.0,0.0,0,0,0.0,885.0543,25961.5928,0,-2825.59122389,165300.617071,1109.2395,-0.0,12578.8180239,-0.0,8278.7484,3190.83012389
2008,3,1,0.1,1.3,0.3,365.2389,-1460.9556,0,-365.2389,973.9704,1109.2395,-3235.281875,0,-18206.9422477,13862.4208727,0.0,-0.0,0,0,0.0,885.0543,-3540.2172,0,-3306.01234142,159339.441829,18206.9422477,-0.0,21878.1934891,-0.0,-0.0,3671.25124142
2008,3,2,0.0,1.2,0.3,365.2389,-1460.9556,0,-365.2389,0.0,1109.2395,-3327.7185,0,-8040.44993635,3603.49193635,0.0,-0.0,0,0,0.0,885.0543,-3540.2172,0,-3186.78883659,153497.490093,8040.44993635,-0.0,11592.4776729,-0.0,-0.0,3552.02773659
2008,3,3,0.6,1.3,0.3,365.2389,-852.2241,0,-365.2389,0.0,1109.2395,-1386.549375,0,-2910.98546818,415.196593176,0.0,-0.0,0,0,0.0,885.0543,-2065.1267,0,-3069.94980186,149247.467891,2910.98546818,-0.0,6346.17417003,-0.0,-0.0,3435.18870186
2008,3,4,2.3,1.2,0.3,365.2389,1339.2093,0,-365.2389,1339.2093,1109.2395,5176.451,0,-1316.83779659,5384.04929659,0.0,0.0,0,0,0.0,885.0543,3245.1991,0,-2984.94935782,150392.771933,1316.83779659,-0.0,4667.02605441,-0.0,-0.0,3350.18825782
2008,3,5,0.1,1.3,0.3,365.2389,-1460.9556,0,-365.2389,0.0,1109.2395,-3235.281875,0,-3801.26414829,-543.257226706,0.0,-0.0,0,0,0.0,885.0543,-3540.2172,0,-3007.85543866,144729.753594,3801.26414829,-0.0,7174.35848696,-0.0,-0.0,3373.09433866
2008,3,6,1.0,0.4,0.3,365.2389,730.4778,0,-365.2389,730.4778,1109.2395,3327.7185,0,-1109.2395,2784.46127329,0.0,0.0,0,0,0.0,885.0543,1770.1086,0,-2894.59507189,144490.321423,1109.2395,-0.0,4369.07347189,-0.0,-0.0,3259.83397189
2008,3,7,0.7,0.5,0.3,365.2389,243.4926,0,-365.2389,973.9704,1109.2395,1201.676125,0,-2501.47013665,2593.90676165,0.0,0.0,0,0,0.0,885.0543,590.0362,0,-2889.80642845,143075.605494,2501.47013665,-0.0,5756.5154651,-0.0,-0.0,3255.04532845
2008,3,8,1.0,1.1,0.3,365.2389,-121.7463,0,-365.2389,852.2241,1109.2395,647.056375,0,-2406.19288082,1944.00975582,0.0,0.0,0,0,0.0,885.0543,-295.0181,0,-2861.51210988,140804.129584,2406.19288082,-0.0,5632.94389071,-0.0,-0.0,3226.75100988
2008,3,9,10.9,0.3,0.3,365.2389,12905.1078,-11322.4059,-365.2389,2434.926,1109.2395,39470.438875,0,-2081.24437791,40442.4437529,0.0,0.0,0,0,0.0,885.0543,31271.9186,0,-2816.08259168,170145.019893,2081.24437791,-0.0,16584.9717696,-0.0,11322.4059,3181.32149168
2008,3,10,6.8,0.4,0.3,365.2389,7791.7632,-7791.7632,-365.2389,2434.926,1109.2395,24033.5225,0,-21330.4613765,44254.7443765,0.0,0.0,0,0,0.0,885.0543,18881.1584,0,-3402.90039785,186508.332195,21330.4613765,-0.0,32890.3638743,-0.0,7791.7632,3768.13929785
2008,3,11,5.7,1.0,0.3,365.2389,5722.0761,-5722.0761,-365.2389,2434.926,1109.2395,18302.45175,0,-23236.6116882,40429.8239382,0.0,0.0,0,0,0.0,885.0543,13865.8507,0,-3730.16664389,197529.070551,23236.6116882,-0.0,33054.0933321,-0.0,5722.0761,4095.40554389
2008,3,12,0.5,0.5,0.3,365.2389,0.0,0,-365.2389,2434.926,1109.2395,462.183125,0,-21324.1514691,20677.0950941,0.0,0.0,0,0,0.0,885.0543,0.0,0,-3950.58141102,194463.54344,21324.1514691,-0.0,25639.9717801,-0.0,-0.0,4315.82031102
2008,3,13,0.1,1.3,0.3,365.2389,-1460.9556,0,-365.2389,973.9704,1109.2395,-3235.281875,0,-11447.7870471,7103.26567206,0.0,-0.0,0,0,0.0,885.0543,-3540.2172,0,-3889.2708688,187919.109671,11447.7870471,-0.0,15702.2968159,-0.0,-0.0,4254.5097688
2008,3,14,0.0,1.9,0.3,365.2389,-2313.1797,0,-365.2389,0.0,1109.2395,-5268.887625,0,-4660.87233603,-1717.25478897,0.0,-0.0,0,0,0.0,885.0543,-5605.3439,0,-3758.38219342,179440.437878,4660.87233603,-0.0,8784.49342945,-0.0,-0.0,4123.62109342
2008,3,15,9.3,1.0,0.3,365.2389,10104.9429,-7670.0169,-365.2389,2434.926,1109.2395,33462.05825,0,-1109.2395,31744.803461,0.0,0.0,0,0,0.0,885.0543,24486.5023,0,-3588.80875755,201223.18572,1109.2395,-0.0,12733.3040576,-0.0,7670.0169,3954.04765755
2008,3,16,8.3,0.3,0.3,365.2389,9739.704,-9739.704,-365.2389,2434.926,1109.2395,29857.029875,0,-16981.6412305,45729.4316055,0.0,0.0,0,0,0.0,885.0543,23601.448,-15172.5543056,-4024.4637144,206512.67,16981.6412305,-0.0,46283.6021505,15172.5543056,9739.704,4389.7026144
2008,3,17,0.5,1.0,0.3,365.2389,-608.7315,0,-365.2389,1826.1945,1109.2395,-924.36625,0,-23973.9553028,21940.3495528,0.0,-0.0,0,0,0.0,885.0543,-1475.0905,0,-4130.2534,201792.3804,23973.9553028,-0.0,28469.4476028,-0.0,-0.0,4495.4923
2008,3,18,2.7,1.4,0.3,365.2389,1582.7019,-973.9704,-365.2389,2434.926,1109.2395,6100.81725,0,-12079.4142764,17070.9920264,0.0,0.0,0,0,0.0,885.0543,3835.2353,0,-4035.847608,202476.822392,12079.4142764,-0.0,17454.4711844,-0.0,973.9704,4401.086508
2008,3,19,1.6,1.6,0.3,365.2389,0.0,0,-365.2389,2434.926,1109.2395,1478.986,0,-9644.73551319,10014.4820132,0.0,0.0,0,0,0.0,885.0543,0.0,0,-4049.53644784,199312.340244,9644.73551319,-0.0,14059.510861,-0.0,-0.0,4414.77534784
2008,3,20,25.2,0.8,0.3,365.2389,29706.0972,-29706.0972,-365.2389,2434.926,1109.2395,90957.639,0,-6116.48050659,95964.8800066,0.0,0.0,0,0,0.0,885.0543,71984.4164,-61682.8941393,-3986.24680488,206512.67,6116.48050659,-0.0,101856.957551,61682.8941393,29706.0972,4351.48570488
2008,3,21,9.1,0.8,0.3,365.2389,10104.9429,-10104.9429,-365.2389,2434.926,1109.2395,31428.4525,0,-49091.6795033,79410.8925033,0.0,0.0,0,0,0.0,885.0543,24486.5023,-21241.3032,-4130.2534,206512.67,49091.6795033,-0.0,84933.4179033,21241.3032,10104.9429,4495.4923
2008,3,22,0.1,0.6,0.3,365.2389,-608.7315,0,-365.2389,1826.1945,1109.2395,-1294.11275,0,-40814.6857516,38411.3335016,0.0,-0.0,0,0,0.0,885.0543,-1475.0905,0,-4130.2534,201792.3804,40814.6857516,-0.0,45310.1780516,-0.0,-0.0,4495.4923
2008,3,23,6.1,0.8,0.3,365.2389,6452.5539,-5843.8224,-365.2389,2434.926,1109.2395,20336.0575,0,-20314.9062508,39541.7242508,0.0,0.0,0,0,0.0,885.0543,15635.9593,-7764.876392,-4035.847608,206512.67,20314.9062508,-0.0,38324.6915508,7764.876392,5843.8224,4401.086508
2008,3,24,3.2,1.3,0.3,365.2389,2313.1797,-2313.1797,-365.2389,2434.926,1109.2395,8226.859625,0,-20880.1016254,27997.7217504,0.0,0.0,0,0,0.0,885.0543,5605.3439,-2360.1448,-4130.2534,206512.67,20880.1016254,-0.0,30048.9184254,2360.1448,2313.1797,4495.4923
2008,3,25,2.5,1.2,0.3,365.2389,1582.7019,-1582.7019,-365.2389,2434.926,1109.2395,5915.944,0,-15108.1003752,19914.8048752,0.0,0.0,0,0,0.0,885.0543,3835.2353,-590.0362,-4130.2534,206512.67,15108.1003752,-0.0,21776.3307752,590.0362,1582.7019,4495.4923
2008,3,26,0.0,0.8,0.3,365.2389,-973.9704,0,-365.2389,1460.9556,1109.2395,-2218.479,0,-11066.6419376,7738.9234376,0.0,-0.0,0,0,0.0,885.0543,-2360.1448,0,-4130.2534,200907.3261,11066.6419376,-0.0,15562.1342376,-0.0,-0.0,4495.4923
2008,3,27,0.1,1.0,0.3,365.2389,-1095.7167,0,-365.2389,365.2389,1109.2395,-2403.35225,0,-4978.7012188,1466.1094688,0.0,-0.0,0,0,0.0,885.0543,-2655.1629,0,-4018.146522,195119.070978,4978.7012188,-0.0,9362.0866408,-0.0,-0.0,4383.385422
2008,3,28,5.0,1.0,0.3,365.2389,4869.852,-2800.1649,-365.2389,2434.926,1109.2395,15714.22625,0,-1842.2942344,16447.2809844,0.0,0.0,0,0,0.0,885.0543,11800.724,0,-3902.38141956,203902.467858,1842.2942344,-0.0,8910.07945396,-0.0,2800.1649,4267.62031956
2008,3,29,1.6,2.3,0.3,365.2389,-852.2241,0,-365.2389,1582.7019,1109.2395,-462.183125,0,-9332.8799922,7761.4573672,0.0,-0.0,0,0,0.0,885.0543,-2065.1267,0,-4078.04935717,198644.346101,9332.8799922,-0.0,13776.1682494,-0.0,-0.0,4443.28825717
2008,3,30,6.9,0.7,0.3,365.2389,7548.2706,-6696.0465,-365.2389,2434.926,1109.2395,23571.339375,0,-4989.9681836,27452.0680586,0.0,0.0,0,0,0.0,885.0543,18291.1222,-7334.96567925,-3972.88692203,206512.67,4989.9681836,-0.0,23359.1061849,7334.96567925,6696.0465,4338.12582203
2008,3,31,1.0,1.5,0.3,365.2389,-608.7315,0,-365.2389,1826.1945,1109.2395,-462.183125,0,-14835.2735293,13263.8509043,0.0,-0.0,0,0,0.0,885.0543,-1475.0905,0,-4130.2534,201792.3804,14835.2735293,-0.0,19330.7658293,-0.0,-0.0,4495.4923
2008,4,1,3.9,0.9,0.3,365.2389,3652.389,-3043.6575,-365.2389,2434.926,1109.2395,11924.324625,0,-7741.16495215,18556.2500772,0.0,0.0,0,0,0.0,885.0543,8850.543,-979.460092,-4035.847608,206512.67,7741.16495215,-0.0,16165.3690522,979.460092,3043.6575,4401.086508
2008,4,2,2.2,1.5,0.3,365.2389,852.2241,-852.2241,-365.2389,2434.926,1109.2395,3974.774875,0,-10387.3645386,13252.8999136,0.0,0.0,0,0,0.0,885.0543,2065.1267,0,-4130.2534,205332.5976,10387.3645386,-0.0,15735.0809386,-0.0,852.2241,4495.4923
2008,4,3,0.0,1.1,0.3,365.2389,-1339.2093,0,-365.2389,1095.7167,1109.2395,-3050.408625,0,-7735.68945679,3576.04133179,0.0,-0.0,0,0,0.0,885.0543,-3245.1991,0,-4106.651952,198865.800848,7735.68945679,-0.0,12207.5803088,-0.0,-0.0,4471.890852
2008,4,4,4.0,0.7,0.3,365.2389,4017.6279,-2678.4186,-365.2389,2434.926,1109.2395,12848.690875,0,-2897.26016589,14636.7115409,0.0,0.0,0,0,0.0,885.0543,9735.5973,0,-3977.31601696,205509.136431,2897.26016589,-0.0,9918.23368285,-0.0,2678.4186,4342.55491696
2008,4,5,3.2,1.1,0.3,365.2389,2556.6723,-2556.6723,-365.2389,2434.926,1109.2395,8781.479375,0,-8427.59527045,16099.8351454,0.0,0.0,0,0,0.0,885.0543,6195.3801,-1966.71810242,-4110.18272862,206512.67,8427.59527045,-0.0,17426.4073015,1966.71810242,2556.6723,4475.42162862
2008,4,6,0.8,2.0,0.3,365.2389,-1460.9556,0,-365.2389,973.9704,1109.2395,-2588.2255,0,-9159.15707272,5461.69207272,0.0,-0.0,0,0,0.0,885.0543,-3540.2172,0,-4130.2534,199727.2537,9159.15707272,-0.0,13654.6493727,-0.0,-0.0,4495.4923
2008,4,7,0.3,1.7,0.3,365.2389,-1704.4482,0,-365.2389,0.0,1109.2395,-3605.028375,0,-3840.08553636,-874.182338638,0.0,-0.0,0,0,0.0,885.0543,-4130.2534,0,-3994.545074,192487.509526,3840.08553636,-0.0,8199.86951036,-0.0,-0.0,4359.783974
2008,4,8,0.0,1.5,0.3,365.2389,-1826.1945,0,-365.2389,0.0,1109.2395,-1386.549375,0,-1109.2395,-2260.73171364,0.0,-0.0,0,0,0.0,885.0543,-4425.2715,0,-3849.75019052,185097.542135,1109.2395,-0.0,5324.22859052,-0.0,-0.0,4214.98909052
2008,4,9,0.0,2.6,0.3,365.2389,-3165.4038,0,-365.2389,0.0,1109.2395,-2403.35225,0,-1109.2395,-4664.08396364,0.0,-0.0,0,0,0.0,885.0543,-7670.4706,0,-3701.95084271,174610.174993,1109.2395,-0.0,5176.42924271,-0.0,-0.0,4067.18974271
2008,4,10,0.0,2.4,0.3,365.2389,-2921.9112,0,-365.2389,0.0,1109.2395,-2218.479,0,-1109.2395,-6882.56296364,0.0,-0.0,0,0,0.0,885.0543,-7080.4344,0,-3492.20349986,164922.591393,1109.2395,-0.0,4966.68189986,-0.0,-0.0,3857.44239986
2008,4,11,0.0,2.3,0.3,365.2389,-2800.1649,0,-365.2389,0.0,1109.2395,-2126.042375,0,-1109.2395,-9008.60533864,0.0,-0.0,0,0,0.0,885.0543,-6785.4163,0,-3298.45182786,155723.777565,1109.2395,-0.0,4772.93022786,-0.0,-0.0,3663.69072786
2008,4,12,0.0,2.2,0.3,365.2389,-2678.4186,0,-365.2389,0.0,1109.2395,-2033.60575,0,-1109.2395,-11042.2110886,0.0,-0.0,0,0,0.0,885.0543,-6490.3982,0,-3114.4755513,147003.958114,1109.2395,-0.0,4588.9539513,-0.0,-0.0,3479.7144513
2008,4,13,0.5,1.5,0.3,365.2389,-1217.463,0,-365.2389,0.0,1109.2395,462.183125,0,-1109.2395,-10580.0279636,0.0,-0.0,0,0,0.0,885.0543,-2950.181,0,-2940.07916228,141998.752251,1109.2395,-0.0,4414.55756228,-0.0,-0.0,3305.31806228
2008,4,14,5.7,1.8,0.3,365.2389,4748.1057,-2313.1797,-365.2389,2434.926,1109.2395,19411.69125,0,-1109.2395,8831.66328636,0.0,0.0,0,0,0.0,885.0543,11505.7059,0,-2839.97504503,151549.537406,1109.2395,-0.0,6627.63314503,-0.0,2313.1797,3205.21394503
2008,4,15,0.6,2.4,0.3,365.2389,-2191.4334,0,-365.2389,243.4926,1109.2395,-4436.958,0,-5525.07114318,-21.1263568191,0.0,-0.0,0,0,0.0,885.0543,-5310.3258,0,-3030.99074813,144093.275158,5525.07114318,-0.0,8921.30079131,-0.0,-0.0,3396.22964813
2008,4,16,0.0,1.6,0.3,365.2389,-1947.9408,0,-365.2389,0.0,1109.2395,-1478.986,0,-1109.2395,-1500.11235682,0.0,-0.0,0,0,0.0,885.0543,-4720.2896,0,-2881.86550317,137376.174355,1109.2395,-0.0,4356.34390317,-0.0,-0.0,3247.10440317
2008,4,17,0.0,2.8,0.3,365.2389,-3408.8964,0,-365.2389,0.0,1109.2395,-2588.2255,0,-1109.2395,-4088.33785682,0.0,-0.0,0,0,0.0,885.0543,-8260.5068,0,-2747.5234871,127253.198368,1109.2395,-0.0,4222.0018871,-0.0,-0.0,3112.7623871
2008,4,18,0.0,2.2,0.3,365.2389,-2678.4186,0,-365.2389,0.0,1109.2395,-2033.60575,0,-1109.2395,-6121.94360682,0.0,-0.0,0,0,0.0,885.0543,-6490.3982,0,-2545.06396736,119102.790501,1109.2395,-0.0,4019.54236736,-0.0,-0.0,2910.30286736
2008,4,19,0.0,1.9,0.3,365.2389,-2313.1797,0,-365.2389,0.0,1109.2395,-1756.295875,0,-1109.2395,-7878.23948182,0.0,-0.0,0,0,0.0,885.0543,-5605.3439,0,-2382.05581001,112000.445091,1109.2395,-0.0,3856.53421001,-0.0,-0.0,2747.29471001
2008,4,20,0.0,3.0,0.3,365.2389,-3652.389,0,-365.2389,0.0,1109.2395,-2773.09875,0,-1109.2395,-10651.3382318,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,-2240.00890181,101794.947489,1109.2395,-0.0,3714.48730181,-0.0,-0.0,2605.24780181
2008,4,21,0.0,3.3,0.3,365.2389,-4017.6279,0,-365.2389,0.0,1109.2395,-3050.408625,0,-1109.2395,-13701.7468568,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,-2035.89894978,90908.5055391,1109.2395,-0.0,3510.37734978,-0.0,-0.0,2401.13784978
2008,4,22,0.0,3.1,0.3,365.2389,-3774.1353,0,-365.2389,0.0,1109.2395,-2865.535375,0,-1109.2395,-16567.2822318,0.0,-0.0,0,0,0.0,885.0543,-9145.5611,0,-1818.17011078,80829.8286283,1109.2395,-0.0,3292.64851078,-0.0,-0.0,2183.40901078
2008,4,23,7.9,2.5,0.3,365.2389,6574.3002,-4139.3742,-365.2389,2434.926,1109.2395,26899.057875,0,-1109.2395,10331.7756432,0.0,0.0,0,0,0.0,885.0543,15930.9774,0,-1616.59657257,96029.2637557,1109.2395,-0.0,7230.44917257,-0.0,4139.3742,1981.83547257
2008,4,24,1.8,1.9,0.3,365.2389,-121.7463,0,-365.2389,2313.1797,1109.2395,1386.549375,0,-6275.12732159,6552.43719659,0.0,0.0,0,0,0.0,885.0543,-295.0181,0,-1920.58527511,94698.7146806,6275.12732159,-0.0,8560.95149671,-0.0,-0.0,2285.82417511
2008,4,25,0.3,2.9,0.3,365.2389,-3165.4038,0,-365.2389,0.0,1109.2395,-6932.746875,0,-4385.4580983,-3656.5282767,0.0,-0.0,0,0,0.0,885.0543,-7670.4706,0,-1893.97429361,86019.324087,4385.4580983,-0.0,6644.67129191,-0.0,-0.0,2259.21319361
2008,4,26,0.0,3.0,0.3,365.2389,-3652.389,0,-365.2389,0.0,1109.2395,-2773.09875,0,-1109.2395,-6429.6270267,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,-1720.38648174,76333.4489053,1109.2395,-0.0,3194.86488174,-0.0,-0.0,2085.62538174
2008,4,27,0.9,2.6,0.3,365.2389,-2069.6871,0,-365.2389,0.0,1109.2395,924.36625,0,-1109.2395,-5505.2607767,0.0,-0.0,0,0,0.0,885.0543,-5015.3077,0,-1526.66897811,70676.5265272,1109.2395,-0.0,3001.14737811,-0.0,-0.0,1891.90787811
2008,4,28,3.0,1.3,0.3,365.2389,2069.6871,0,-365.2389,2069.6871,1109.2395,9890.718875,0,-1109.2395,4385.4580983,0.0,0.0,0,0,0.0,885.0543,5015.3077,0,-1413.53053054,75163.3579966,1109.2395,-0.0,2888.00893054,-0.0,-0.0,1778.76943054
2008,4,29,2.5,2.0,0.3,365.2389,608.7315,-243.4926,-365.2389,2434.926,1109.2395,3697.465,0,-3301.96854915,5890.19404915,0.0,0.0,0,0,0.0,885.0543,1475.0905,0,-1503.26715993,76020.2356367,3301.96854915,-0.0,5413.96720908,-0.0,243.4926,1868.50605993
2008,4,30,1.3,1.7,0.3,365.2389,-486.9852,0,-365.2389,1947.9408,1109.2395,92.436625,0,-4054.33652457,3037.53364957,0.0,0.0,0,0,0.0,885.0543,-1180.0724,0,-1520.40471273,74204.812824,4054.33652457,-0.0,5939.98013731,-0.0,-0.0,1885.64361273
2008,5,1,0.0,2.4,0.3,365.2389,-2921.9112,0,-365.2389,0.0,1109.2395,-6655.437,0,-2628.00632479,-5136.67017521,0.0,-0.0,0,0,0.0,885.0543,-7080.4344,0,-1484.09625648,66525.3364675,2628.00632479,-0.0,4477.34148127,-0.0,-0.0,1849.33515648
2008,5,2,0.0,3.6,0.3,365.2389,-4382.8668,0,-365.2389,0.0,1109.2395,-3327.7185,0,-1109.2395,-8464.38867521,0.0,-0.0,0,0,0.0,885.0543,-10620.6516,0,-1330.50672935,55459.2324381,1109.2395,-0.0,2804.98512935,-0.0,-0.0,1695.74562935
2008,5,3,0.0,3.4,0.3,365.2389,-4139.3742,0,-365.2389,0.0,1109.2395,-3142.84525,0,-1109.2395,-11607.2339252,0.0,-0.0,0,0,0.0,885.0543,-10030.6154,0,-1109.18464876,45204.4866894,1109.2395,-0.0,2583.66304876,-0.0,-0.0,1474.42354876
2008,5,4,0.0,4.1,0.3,365.2389,-4991.5983,0,-365.2389,0.0,1109.2395,-3789.901625,0,-1109.2395,-15397.1355502,0.0,-0.0,0,0,0.0,885.0543,-12095.7421,0,-904.089733787,33089.7091556,1109.2395,-0.0,2378.56813379,-0.0,-0.0,1269.32863379
2008,5,5,0.0,4.4,0.3,365.2389,-5356.8372,0,-365.2389,0.0,1109.2395,-4067.2115,0,-1109.2395,-19464.3470502,0.0,-0.0,0,0,0.0,885.0543,-12980.7964,0,-661.794183112,20332.1728725,1109.2395,-0.0,2136.27258311,-0.0,-0.0,1027.03308311
2008,5,6,0.0,4.3,0.3,365.2389,-5235.0909,0,-365.2389,0.0,1109.2395,-3974.774875,0,-1109.2395,-23439.1219252,0.0,-0.0,0,0,0.0,885.0543,-12685.7783,0,-406.643457449,8124.80541502,1109.2395,-0.0,1881.12185745,-0.0,-0.0,771.882357449
2008,5,7,0.0,4.4,0.3,365.2389,-5356.8372,0,-365.2389,0.0,1109.2395,-4067.2115,0,-1109.2395,-27506.3334252,0.0,-0.0,0,0,0.0,885.0543,-12980.7964,0,-162.4961083,-4133.43279328,1109.2395,-0.0,1636.9745083,-0.0,-0.0,527.7350083
2008,5,8,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-31665.9815502,0.0,-0.0,0,0,0.0,885.0543,-9956.860875,0,82.6686558657,-13122.5707124,1109.2395,-82.6686558657,1391.80974413,-0.0,-0.0,365.2389
2008,5,9,0.0,4.7,0.3,365.2389,-5722.0761,0,-365.2389,0.0,1109.2395,-4344.521375,0,-1109.2395,-36010.5029252,0.0,-0.0,0,0,0.0,885.0543,-10399.388025,0,262.451414248,-22374.4530232,1109.2395,-262.451414248,1212.02698575,-0.0,-0.0,365.2389
2008,5,10,0.0,4.6,0.3,365.2389,-5600.3298,0,-365.2389,0.0,1109.2395,-4252.08475,0,-1109.2395,-40262.5876752,0.0,-0.0,0,0,0.0,885.0543,-10178.12445,0,447.489060463,-31220.0341127,1109.2395,-447.489060463,1026.98933954,-0.0,-0.0,365.2389
2008,5,11,0.0,4.7,0.3,365.2389,-5722.0761,0,-365.2389,0.0,1109.2395,-4344.521375,0,-1109.2395,-44607.1090502,0.0,-0.0,0,0,0.0,885.0543,-10399.388025,0,624.400682254,-40109.9671555,1109.2395,-624.400682254,850.077717746,-0.0,-0.0,365.2389
2008,5,12,0.0,4.7,0.3,365.2389,-5722.0761,0,-365.2389,0.0,1109.2395,-4344.521375,0,-1109.2395,-48951.6304252,0.0,-0.0,0,0,0.0,885.0543,-10399.388025,0,802.199343109,-48822.1015373,1109.2395,-802.199343109,672.279056891,-0.0,-0.0,365.2389
2008,5,13,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-53111.2785502,0.0,-0.0,0,0,0.0,885.0543,-9956.860875,0,976.442030747,-56917.4660816,1109.2395,-976.442030747,498.036369253,-0.0,-0.0,365.2389
2008,5,14,0.0,4.0,0.3,365.2389,-4869.852,0,-365.2389,0.0,1109.2395,-3697.465,0,-1109.2395,-56808.7435502,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,1138.34932163,-63744.60546,1109.2395,-1138.34932163,336.129078368,-0.0,-0.0,365.2389
2008,5,15,4.7,3.0,0.3,365.2389,2069.6871,0,-365.2389,2069.6871,1109.2395,14604.98675,0,-1109.2395,-42203.7568002,0.0,0.0,0,0,0.0,885.0543,7227.94345,0,1274.8921092,-54356.7156008,1109.2395,-1274.8921092,199.586290801,-0.0,-0.0,365.2389
2008,5,16,11.1,0.9,0.3,365.2389,12418.1226,-12052.8837,-365.2389,2434.926,1109.2395,40209.931875,0,-1109.2395,-1993.82492521,0.0,0.0,0,0,0.0,885.0543,30755.636925,0,1087.13431202,-21628.8900637,1109.2395,-1087.13431202,12440.227788,-0.0,12052.8837,365.2389
2008,5,17,6.5,0.8,0.3,365.2389,6939.5391,-6939.5391,-365.2389,2434.926,1109.2395,23294.0295,0,-1109.2395,21300.2045748,0.0,0.0,0,0,0.0,885.0543,17406.0679,0,432.577801275,-2905.19006247,1109.2395,-432.577801275,7981.43969873,-0.0,6939.5391,365.2389
2008,5,18,0.0,3.1,0.3,365.2389,-3774.1353,0,-365.2389,0.0,1109.2395,-8596.606125,0,-11759.3417874,2053.49616239,0.0,-0.0,0,0,0.0,885.0543,-6859.170825,0,58.1038012495,-8821.20278623,11759.3417874,-58.1038012495,12066.4768861,-0.0,-0.0,365.2389
2008,5,19,0.0,2.5,0.3,365.2389,-3043.6575,0,-365.2389,0.0,1109.2395,-6932.746875,0,-2135.9875812,-5905.9987938,0.0,-0.0,0,0,0.0,885.0543,-5531.589375,0,176.424055725,-13291.3138055,2135.9875812,-176.424055725,2324.80242547,-0.0,-0.0,365.2389
2008,5,20,0.0,4.3,0.3,365.2389,-5235.0909,0,-365.2389,0.0,1109.2395,-3974.774875,0,-1109.2395,-9880.7736688,0.0,-0.0,0,0,0.0,885.0543,-9514.333725,0,265.82627611,-21654.7669544,1109.2395,-265.82627611,1208.65212389,-0.0,-0.0,365.2389
