bakje,jaar,maand,dag,berging,afstroming,netto drainage,kwel,netto neerslag
gedraineerd boven,1999,5,3,-31806.166612,0.000000,4235.618904,1109.239500,-3420.155125
gedraineerd boven,1999,5,4,-34671.701987,0.000000,4230.274045,1109.239500,-2865.535375
gedraineerd boven,1999,5,5,19773.470138,0.000000,4224.934532,1109.239500,54445.172125
gedraineerd boven,1999,5,6,30407.665819,0.000000,4219.600358,1109.239500,20520.930750
gedraineerd boven,1999,5,7,21951.706534,0.000000,4224.158253,1109.239500,6747.873625
gedraineerd boven,1999,5,8,715.387892,0.000000,4234.028688,1109.239500,-10260.465375
gedraineerd boven,1999,5,9,-8885.968554,0.000000,4239.661273,1109.239500,-9243.662500
gedraineerd boven,1999,5,10,65710.387821,0.000000,4234.670066,1109.239500,74596.356375
gedraineerd boven,1999,5,11,23703.968036,0.000000,4229.326157,1109.239500,-9151.225875
gedraineerd boven,1999,5,12,4087.307518,0.000000,4256.842785,1109.239500,-7764.676500
gedraineerd boven,1999,5,13,-5998.332616,0.000000,4263.328687,1109.239500,-8041.986375
gedraineerd boven,1999,5,14,-2300.867616,0.000000,4259.999772,1109.239500,3697.465000
gedraineerd boven,1999,5,15,1026.850884,0.000000,4254.630533,1109.239500,3327.718500
gedraineerd boven,1999,5,16,-3646.222683,0.000000,4249.266663,1109.239500,-4159.648125
gedraineerd boven,1999,5,17,-6881.504558,0.000000,4244.421582,1109.239500,-3235.281875
gedraineerd boven,1999,5,18,-11133.589308,0.000000,4239.067921,1109.239500,-4252.084750
gedraineerd boven,1999,5,19,-5587.391808,0.000000,4233.719614,1109.239500,5546.197500
gedraineerd boven,1999,5,20,-7158.814433,0.000000,4228.376655,1109.239500,-1571.422625
gedraineerd boven,1999,5,21,-1427.743683,0.000000,4223.039039,1109.239500,5731.070750
gedraineerd boven,1999,5,22,-4755.462183,0.000000,4217.706760,1109.239500,-3327.718500
gedraineerd boven,1999,5,23,-6881.504558,0.000000,4212.379814,1109.239500,-2126.042375
gedraineerd boven,1999,5,24,-8083.180683,0.000000,4207.058195,1109.239500,-1201.676125
gedraineerd boven,1999,5,25,-11780.645683,0.000000,4201.741897,1109.239500,-3697.465000
gedraineerd boven,1999,5,26,-15755.420558,0.000000,4196.430915,1109.239500,-3974.774875
gedraineerd boven,1999,5,27,-20284.815183,0.000000,4191.125245,1109.239500,-4529.394625
gedraineerd boven,1999,5,28,-23797.406933,0.000000,4185.824880,1109.239500,-3512.591750
gedraineerd boven,1999,5,29,-21116.744808,0.000000,4180.529816,1109.239500,2680.662125
gedraineerd boven,1999,5,30,71042.570317,0.000000,4175.240047,1109.239500,92159.315125
gedraineerd boven,1999,5,31,24983.509908,0.000000,4169.955567,1109.239500,-10537.775250
gedraineerd boven,1999,6,1,4172.458704,0.000000,4200.197657,1109.239500,-8319.296250
gedraineerd boven,1999,6,2,23346.653102,0.000000,4207.379975,1109.239500,21260.423750
gedraineerd boven,1999,6,3,20177.496051,0.000000,4204.149585,1109.239500,8504.169500
gedraineerd boven,1999,6,4,28298.763151,0.000000,4210.509522,1109.239500,18210.015125
gedraineerd boven,1999,6,5,31712.340325,0.000000,4215.278521,1109.239500,17562.958750
gedraineerd boven,1999,6,6,18167.085788,0.000000,4224.103385,1109.239500,2310.915625
gedraineerd boven,1999,6,7,45411.136519,0.000000,4234.626212,1109.239500,36327.593625
gedraineerd boven,1999,6,8,22982.878134,0.000000,4238.365889,1109.239500,277.309875
gedraineerd boven,1999,6,9,-987.505308,0.000000,4255.723852,1109.239500,-12478.944375
gedraineerd boven,1999,6,10,4928.438692,0.000000,4261.850328,1109.239500,5915.944000
gedraineerd boven,1999,6,11,-6132.386779,0.000000,4256.479238,1109.239500,-8596.606125
gedraineerd boven,1999,6,12,-8165.992529,0.000000,4253.577739,1109.239500,-2033.605750
gedraineerd boven,1999,6,13,-11123.964529,0.000000,4248.214921,1109.239500,-2957.972000
gedraineerd boven,1999,6,14,-15560.922529,0.000000,4242.857467,1109.239500,-4436.958000
gedraineerd boven,1999,6,15,-19165.950904,0.000000,4237.505370,1109.239500,-3605.028375
gedraineerd boven,1999,6,16,-23418.035654,0.000000,4232.158625,1109.239500,-4252.084750
gedraineerd boven,1999,6,17,-26930.627404,0.000000,4226.817227,1109.239500,-3512.591750
gedraineerd boven,1999,6,18,-30350.782529,0.000000,4221.481170,1109.239500,-3420.155125
gedraineerd boven,1999,6,19,-34880.177154,0.000000,4216.150450,1109.239500,-4529.394625
gedraineerd boven,1999,6,20,-20367.627029,0.000000,4210.825060,1109.239500,14512.550125
gedraineerd boven,1999,6,21,-20644.936904,0.000000,4205.504995,1109.239500,-277.309875
gedraineerd boven,1999,6,22,-24065.092029,0.000000,4200.190251,1109.239500,-3420.155125
gedraineerd boven,1999,6,23,-23510.472279,0.000000,4194.880821,1109.239500,554.619750
gedraineerd boven,1999,6,24,-27207.937279,0.000000,4189.576701,1109.239500,-3697.465000
gedraineerd boven,1999,6,25,-31552.458654,0.000000,4184.277884,1109.239500,-4344.521375
gedraineerd boven,1999,6,26,-23233.162404,0.000000,4178.984367,1109.239500,8319.296250
gedraineerd boven,1999,6,27,-21014.683404,0.000000,4173.696143,1109.239500,2218.479000
gedraineerd boven,1999,6,28,-1972.738654,0.000000,4168.413207,1109.239500,19041.944750
gedraineerd boven,1999,6,29,24001.952971,0.000000,4163.135555,1109.239500,25974.691625
gedraineerd boven,1999,6,30,7009.398736,0.000000,4157.863180,1109.239500,-4991.577750
gedraineerd boven,1999,7,1,1378.656993,0.000000,4164.597054,1109.239500,-2126.042375
gedraineerd boven,1999,7,2,-9016.517129,0.000000,4162.827916,1109.239500,-9705.845625
gedraineerd boven,1999,7,3,-12436.672254,0.000000,4158.245177,1109.239500,-3420.155125
gedraineerd boven,1999,7,4,23151.428371,0.000000,4152.977693,1109.239500,35588.100625
gedraineerd boven,1999,7,5,34130.250686,0.000000,4147.715476,1109.239500,22554.536500
gedraineerd boven,1999,7,6,10409.688343,0.000000,4154.034235,1109.239500,-6655.437000
gedraineerd boven,1999,7,7,-3946.381704,0.000000,4165.836086,1109.239500,-9151.225875
gedraineerd boven,1999,7,8,-6811.917079,0.000000,4165.765855,1109.239500,-2865.535375
gedraineerd boven,1999,7,9,-11341.311704,0.000000,4160.490850,1109.239500,-4529.394625
gedraineerd boven,1999,7,10,-15870.706329,0.000000,4155.221119,1109.239500,-4529.394625
gedraineerd boven,1999,7,11,-20769.847454,0.000000,4149.956659,1109.239500,-4899.141125
gedraineerd boven,1999,7,12,-25391.678704,0.000000,4144.697462,1109.239500,-4621.831250
gedraineerd boven,1999,7,13,-26038.735079,0.000000,4139.443526,1109.239500,-647.056375
gedraineerd boven,1999,7,14,-22711.016579,0.000000,4134.194842,1109.239500,3327.718500
gedraineerd boven,1999,7,15,-23912.692704,0.000000,4128.951408,1109.239500,-1201.676125
gedraineerd boven,1999,7,16,-27979.904204,0.000000,4123.713217,1109.239500,-4067.211500
gedraineerd boven,1999,7,17,-30660.566329,0.000000,4118.480265,1109.239500,-2680.662125
gedraineerd boven,1999,7,18,-34912.651079,0.000000,4113.252545,1109.239500,-4252.084750
gedraineerd boven,1999,7,19,-38332.806204,0.000000,4108.030053,1109.239500,-3420.155125
gedraineerd boven,1999,7,20,-36206.763829,0.000000,4102.812783,1109.239500,2126.042375
gedraineerd boven,1999,7,21,-29089.143704,0.000000,4097.600731,1109.239500,7117.620125
gedraineerd boven,1999,7,22,-9400.142579,0.000000,4092.393891,1109.239500,19689.001125
gedraineerd boven,1999,7,23,-11433.748329,0.000000,4087.192257,1109.239500,-2033.605750
gedraineerd boven,1999,7,24,-15963.142954,0.000000,4081.995825,1109.239500,-4529.394625
gedraineerd boven,1999,7,25,-19198.424829,0.000000,4076.804590,1109.239500,-3235.281875
gedraineerd boven,1999,7,26,-21971.523579,0.000000,4071.618546,1109.239500,-2773.098750
gedraineerd boven,1999,7,27,-25484.115329,0.000000,4066.437688,1109.239500,-3512.591750
gedraineerd boven,1999,7,28,-29921.073329,0.000000,4061.262011,1109.239500,-4436.958000
gedraineerd boven,1999,7,29,-34542.904579,0.000000,4056.091509,1109.239500,-4621.831250
gedraineerd boven,1999,7,30,-39164.735829,0.000000,4050.926178,1109.239500,-4621.831250
gedraineerd boven,1999,7,31,-43139.510704,0.000000,4045.766013,1109.239500,-3974.774875
gedraineerd boven,1999,8,1,-47299.158829,0.000000,4040.611007,1109.239500,-4159.648125
gedraineerd boven,1999,8,2,-51736.116829,0.000000,4035.461157,1109.239500,-4436.958000
gedraineerd boven,1999,8,3,-54786.525454,0.000000,4030.316456,1109.239500,-3050.408625
gedraineerd boven,1999,8,4,-49425.201204,0.000000,4025.176900,1109.239500,5361.324250
gedraineerd boven,1999,8,5,-52013.426704,0.000000,4020.042484,1109.239500,-2588.225500
gedraineerd boven,1999,8,6,-49425.201204,0.000000,4014.913202,1109.239500,2588.225500
gedraineerd boven,1999,8,7,-24374.875829,0.000000,4009.789049,1109.239500,25050.325375
gedraineerd boven,1999,8,8,-19290.861454,0.000000,4004.670020,1109.239500,5084.014375
gedraineerd boven,1999,8,9,56507.171046,0.000000,3999.556111,1109.239500,75798.032500
gedraineerd boven,1999,8,10,40917.403148,0.000000,3994.447315,1109.239500,12663.817625
gedraineerd boven,1999,8,11,13248.644824,0.000000,4017.597214,1109.239500,-7210.056750
gedraineerd boven,1999,8,12,-2249.593588,0.000000,4032.929079,1109.239500,-8873.916000
gedraineerd boven,1999,8,13,4405.843412,0.000000,4034.411233,1109.239500,6655.437000
gedraineerd boven,1999,8,14,16530.598581,0.000000,4029.267582,1109.239500,14327.676875
gedraineerd boven,1999,8,15,9929.158541,0.000000,4026.331997,1109.239500,1663.859250
gedraineerd boven,1999,8,16,8477.171020,0.000000,4029.461724,1109.239500,3512.591750
gedraineerd boven,1999,8,17,27070.431885,0.000000,4029.287602,1109.239500,22831.846375
gedraineerd boven,1999,8,18,30081.371818,0.000000,4028.387661,1109.239500,16546.155875
gedraineerd boven,1999,8,19,113023.508409,0.000000,4036.785250,1109.239500,97982.822500
gedraineerd boven,1999,8,20,58545.359954,0.000000,4046.679911,1109.239500,2033.605750
gedraineerd boven,1999,8,21,22432.369727,0.000000,4098.035746,1109.239500,-6840.310250
gedraineerd boven,1999,8,22,6224.607114,0.000000,4122.101150,1109.239500,-4991.577750
gedraineerd boven,1999,8,23,-6038.922318,0.000000,4128.085994,1109.239500,-9151.225875
gedraineerd boven,1999,8,24,-8442.274568,0.000000,4125.960973,1109.239500,-2403.352250
gedraineerd boven,1999,8,25,-585.161443,0.000000,4120.725772,1109.239500,7857.113125
gedraineerd boven,1999,8,26,-3265.823568,0.000000,4115.495807,1109.239500,-2680.662125
gedraineerd boven,1999,8,27,-5854.049068,0.000000,4110.271071,1109.239500,-2588.225500
gedraineerd boven,1999,8,28,-8812.021068,0.000000,4105.051561,1109.239500,-2957.972000
gedraineerd boven,1999,8,29,-11677.556443,0.000000,4099.837270,1109.239500,-2865.535375
gedraineerd boven,1999,8,30,-13526.288943,0.000000,4094.628193,1109.239500,-1848.732500
gedraineerd boven,1999,8,31,-13711.162193,0.000000,4089.424325,1109.239500,-184.873250
gedraineerd boven,1999,9,1,-14727.965068,0.000000,4084.225662,1109.239500,-1016.802875
gedraineerd boven,1999,9,2,-17131.317318,0.000000,4079.032196,1109.239500,-2403.352250
gedraineerd boven,1999,9,3,-20366.599193,0.000000,4073.843925,1109.239500,-3235.281875
gedraineerd boven,1999,9,4,-22492.641568,0.000000,4068.660841,1109.239500,-2126.042375
gedraineerd boven,1999,9,5,-25450.613568,0.000000,4063.482941,1109.239500,-2957.972000
gedraineerd boven,1999,9,6,-28223.712318,0.000000,4058.310218,1109.239500,-2773.098750
gedraineerd boven,1999,9,7,-29980.008193,0.000000,4053.142669,1109.239500,-1756.295875
gedraineerd boven,1999,9,8,-32290.923818,0.000000,4047.980287,1109.239500,-2310.915625
gedraineerd boven,1999,9,9,-34416.966193,0.000000,4042.823067,1109.239500,-2126.042375
gedraineerd boven,1999,9,10,-36450.571943,0.000000,4037.671004,1109.239500,-2033.605750
gedraineerd boven,1999,9,11,-39408.543943,0.000000,4032.524094,1109.239500,-2957.972000
gedraineerd boven,1999,9,12,-41996.769443,0.000000,4027.382330,1109.239500,-2588.225500
gedraineerd boven,1999,9,13,-43845.501943,0.000000,4022.245708,1109.239500,-1848.732500
gedraineerd boven,1999,9,14,-42181.642693,0.000000,4017.114223,1109.239500,1663.859250
gedraineerd boven,1999,9,15,66431.391682,0.000000,4011.987869,1109.239500,108613.034375
gedraineerd boven,1999,9,16,27392.188466,0.000000,4006.866642,1109.239500,-5823.507375
gedraineerd boven,1999,9,17,59637.096858,0.000000,4034.966232,1109.239500,45941.002625
gedraineerd boven,1999,9,18,22885.801554,0.000000,4043.518120,1109.239500,-6932.746875
gedraineerd boven,1999,9,19,8947.111902,0.000000,4068.183911,1109.239500,-2495.788875
gedraineerd boven,1999,9,20,3364.316451,0.000000,4074.449388,1109.239500,-1109.239500
gedraineerd boven,1999,9,21,-1460.687025,0.000000,4073.739255,1109.239500,-3142.845250
gedraineerd boven,1999,9,22,5194.749975,0.000000,4070.238435,1109.239500,6655.437000
gedraineerd boven,1999,9,23,-1100.090012,0.000000,4065.058957,1109.239500,-3697.465000
gedraineerd boven,1999,9,24,44286.292863,0.000000,4062.482034,1109.239500,45386.382875
gedraineerd boven,1999,9,25,17891.061681,0.000000,4057.310312,1109.239500,-4252.084750
gedraineerd boven,1999,9,26,61819.280341,0.000000,4074.286909,1109.239500,52873.749500
gedraineerd boven,1999,9,27,41077.668920,0.000000,4078.048913,1109.239500,10168.028750
gedraineerd boven,1999,9,28,45774.033085,0.000000,4103.771265,1109.239500,25235.198625
gedraineerd boven,1999,9,29,65500.300668,0.000000,4119.097088,1109.239500,42613.284125
gedraineerd boven,1999,9,30,63716.419709,0.000000,4136.755768,1109.239500,30966.269375
gedraineerd boven,1999,10,1,39900.196229,0.000000,4164.259924,1109.239500,8041.986375
gedraineerd boven,1999,10,2,35109.704615,0.000000,4190.844634,1109.239500,15159.606500
gedraineerd boven,1999,10,3,83462.165932,0.000000,4205.494648,1109.239500,65907.313625
gedraineerd boven,1999,10,4,79722.535841,0.000000,4217.734766,1109.239500,37991.452875
gedraineerd boven,1999,10,5,36348.676171,0.000000,4254.138875,1109.239500,-3512.591750
gedraineerd boven,1999,10,6,16602.915460,0.000000,4288.636764,1109.239500,-1571.422625
gedraineerd boven,1999,10,7,21150.148605,0.000000,4301.413226,1109.239500,12848.690875
gedraineerd boven,1999,10,8,17230.511303,0.000000,4304.304031,1109.239500,6655.437000
gedraineerd boven,1999,10,9,9447.185276,0.000000,4309.465562,1109.239500,831.929625
gedraineerd boven,1999,10,10,6202.578638,0.000000,4312.662113,1109.239500,1478.986000
gedraineerd boven,1999,10,11,-503.739056,0.000000,4311.963804,1109.239500,-3605.028375
gedraineerd boven,1999,10,12,-1982.725056,0.000000,4309.643890,1109.239500,-1478.986000
gedraineerd boven,1999,10,13,-2629.781431,0.000000,4304.225006,1109.239500,-647.056375
gedraineerd boven,1999,10,14,-3184.401181,0.000000,4298.811542,1109.239500,-554.619750
gedraineerd boven,1999,10,15,-3739.020931,0.000000,4293.403491,1109.239500,-554.619750
gedraineerd boven,1999,10,16,-5218.006931,0.000000,4288.000848,1109.239500,-1478.986000
gedraineerd boven,1999,10,17,-6604.556306,0.000000,4282.603607,1109.239500,-1386.549375
gedraineerd boven,1999,10,18,-7898.669056,0.000000,4277.211764,1109.239500,-1294.112750
gedraineerd boven,1999,10,19,-9100.345181,0.000000,4271.825313,1109.239500,-1201.676125
gedraineerd boven,1999,10,20,-10209.584681,0.000000,4266.444248,1109.239500,-1109.239500
gedraineerd boven,1999,10,21,-3091.964556,0.000000,4261.068564,1109.239500,7117.620125
gedraineerd boven,1999,10,22,30277.657069,0.000000,4255.698256,1109.239500,33369.621625
gedraineerd boven,1999,10,23,11811.110035,0.000000,4250.333319,1109.239500,-3327.718500
gedraineerd boven,1999,10,24,13577.794892,0.000000,4260.112574,1109.239500,7672.239875
gedraineerd boven,1999,10,25,5494.784696,0.000000,4260.648777,1109.239500,-1294.112750
gedraineerd boven,1999,10,26,1453.279598,0.000000,4262.067786,1109.239500,-1294.112750
gedraineerd boven,1999,10,27,-1491.839201,0.000000,4259.443871,1109.239500,-2218.479000
gedraineerd boven,1999,10,28,-2138.895576,0.000000,4254.801828,1109.239500,-647.056375
gedraineerd boven,1999,10,29,-2785.951951,0.000000,4249.437787,1109.239500,-647.056375
gedraineerd boven,1999,10,30,7104.766924,0.000000,4244.079109,1109.239500,9890.718875
gedraineerd boven,1999,10,31,779.284712,0.000000,4238.725791,1109.239500,-2773.098750
gedraineerd boven,1999,11,1,2977.867856,0.000000,4236.930209,1109.239500,2588.225500
gedraineerd boven,1999,11,2,934.314178,0.000000,4231.973681,1109.239500,-554.619750
gedraineerd boven,1999,11,3,-2028.631786,0.000000,4228.121402,1109.239500,-2495.788875
gedraineerd boven,1999,11,4,-2675.688161,0.000000,4223.251198,1109.239500,-647.056375
gedraineerd boven,1999,11,5,25979.665589,0.000000,4217.918708,1109.239500,28655.353750
gedraineerd boven,1999,11,6,88140.808920,0.000000,4212.591549,1109.239500,75150.976125
gedraineerd boven,1999,11,7,45919.136960,0.000000,4220.259551,1109.239500,1848.732500
gedraineerd boven,1999,11,8,32757.850730,0.000000,4259.000457,1109.239500,9798.282250
gedraineerd boven,1999,11,9,15454.559115,0.000000,4276.591785,1109.239500,-924.366250
gedraineerd boven,1999,11,10,5786.110432,0.000000,4287.584879,1109.239500,-1941.169125
gedraineerd boven,1999,11,11,674.576216,0.000000,4289.915334,1109.239500,-2218.479000
gedraineerd boven,1999,11,12,-1603.881017,0.000000,4287.409235,1109.239500,-1941.169125
gedraineerd boven,1999,11,13,-1788.754267,0.000000,4282.349874,1109.239500,-184.873250
gedraineerd boven,1999,11,14,-2158.500767,0.000000,4276.958285,1109.239500,-369.746500
gedraineerd boven,1999,11,15,-2805.557142,0.000000,4271.572087,1109.239500,-647.056375
gedraineerd boven,1999,11,16,22522.078108,0.000000,4266.191275,1109.239500,25327.635250
gedraineerd boven,1999,11,17,50361.731429,0.000000,4260.815845,1109.239500,39100.692375
gedraineerd boven,1999,11,18,47273.219090,0.000000,4266.706828,1109.239500,22092.353375
gedraineerd boven,1999,11,19,28258.440795,0.000000,4286.511748,1109.239500,4621.831250
gedraineerd boven,1999,11,20,13297.290772,0.000000,4304.752606,1109.239500,-831.929625
gedraineerd boven,1999,11,21,6556.208761,0.000000,4313.467834,1109.239500,-92.436625
gedraineerd boven,1999,11,22,17790.654506,0.000000,4314.693772,1109.239500,14512.550125
gedraineerd boven,1999,11,23,8155.834253,0.000000,4312.547943,1109.239500,-739.493000
gedraineerd boven,1999,11,24,3800.607251,0.000000,4316.021483,1109.239500,-277.309875
gedraineerd boven,1999,11,25,14194.374751,0.000000,4314.674139,1109.239500,12294.071125
gedraineerd boven,1999,11,26,17357.652750,0.000000,4311.150529,1109.239500,10260.465375
gedraineerd boven,1999,11,27,7569.586875,0.000000,4312.827327,1109.239500,-1109.239500
gedraineerd boven,1999,11,28,2952.863813,0.000000,4316.084086,1109.239500,-831.929625
gedraineerd boven,1999,11,29,3787.347531,0.000000,4314.443556,1109.239500,2310.915625
gedraineerd boven,1999,11,30,784.434266,0.000000,4310.496305,1109.239500,-1109.239500
gedraineerd boven,1999,12,1,114.907258,0.000000,4306.970243,1109.239500,-277.309875
gedraineerd boven,1999,12,2,8561.623129,0.000000,4301.946250,1109.239500,8504.169500
